date,10409,10366,176562,10363,10473
2016-01-23,0.5745311,0.263811,0.4100889,0.074709,0.0590777
2016-01-24,0.4784094,0.2477541,0.3962056,0.0728567,0.0721542
2016-01-25,0.5602943,0.3036175,0.4631017,0.0770614,0.094895
2016-01-26,0.5815045,0.2717545,0.5268341,0.0561981,0.1045291
2016-01-27,0.5613314,0.291205,0.4586005,0.0598673,0.0507432
2016-01-28,0.5030371,0.2745597,0.4725723,0.08861,0.0902602
2016-01-29,1.125348,0.4943326,0.6412969,0.0724394,0.1049448
2016-01-30,0.5719997,0.2488777,0.522456,0.0548939,0.0748642
2016-01-31,0.5166937,0.1882146,0.3566226,0.0537881,0.1230959
2016-02-01,0.5366365,0.2272967,0.4575718,0.0358904,0.0680238
2016-02-02,0.5656846,0.1678923,0.3979871,0.0427219,0.0929849
2016-02-03,0.5404618,0.1650578,0.4177555,0.0331064,0.075629
2016-02-04,0.5345158,0.1699306,0.3435058,0.0342318,0.0691389
2016-02-05,0.4172341,0.1054183,0.2500116,0.0166319,0.0719784
2016-02-06,0.4251598,0.1165582,0.1115783,0.02124,0.0587452
2016-02-07,0.2126071,0.0459428,0.0,0.0121301,0.0457065
2016-02-08,0.1473961,0.0659101,0.0037066,0.0069189,0.0164875
2016-02-09,0.1194114,0.0659788,0.003116,0.0055844,0.0432272
2016-02-10,0.1029487,0.0404074,0.0,0.0074335,0.0220841
2016-02-11,0.1459958,0.0597266,0.0996823,0.0060733,0.039726
2016-02-12,0.1083651,0.0592551,0.1901431,0.0039747,0.0341482
2016-02-13,0.1681199,0.0726335,0.2613481,0.025293,0.0444712
2016-02-14,0.2408564,0.1141879,0.2575201,0.0339276,0.0554507
2016-02-15,0.2722365,0.1183574,0.284888,0.0244972,0.0712145
2016-02-16,0.3488509,0.1586041,0.3095004,0.0345709,0.0693395
2016-02-17,0.2960196,0.1815346,0.350788,0.0342097,0.0802746
2016-02-18,0.4073038,0.2163492,0.3529981,0.0354736,0.1053354
2016-02-19,0.4919669,0.2125682,0.3503508,0.0561671,0.0873797
2016-02-20,0.4683094,0.2323044,0.2886744,0.0605286,0.089054
2016-02-21,0.4983462,0.1705061,0.3894784,0.0453648,0.090906
2016-02-22,0.4774994,0.2239981,0.3640156,0.0527676,0.0719942
2016-02-23,0.4958441,0.2041615,0.4423093,0.0591249,0.0502501
2016-02-24,0.4838231,0.2617357,0.3912748,0.0727144,0.0888139
2016-02-25,0.4313401,0.2013214,0.5026441,0.0553765,0.0506876
2016-02-26,0.5107862,0.2526671,0.5752779,0.0666832,0.0917483
2016-02-27,0.4729171,0.2386508,0.508804,0.0593613,0.1367374
2016-02-28,0.5260387,0.2178815,0.4774783,0.0669481,0.1167366
2016-02-29,0.493518,0.2820135,0.5213107,0.0651803,0.1023032
2016-03-01,0.4659792,0.2601967,0.4973053,0.0648905,0.0596706
2016-03-02,0.503458,0.2248026,0.4245692,0.0555296,0.1077186
2016-03-03,0.5261815,0.2710951,0.4891588,0.0819166,0.1002456
2016-03-04,0.4621634,0.2924553,0.506526,0.082561,0.1192749
2016-03-05,0.5288809,0.3029976,0.4519194,0.0585989,0.0946117
2016-03-06,0.4645175,0.2586355,0.4488612,0.0913644,0.1051804
2016-03-07,0.4756013,0.2922495,0.5177782,0.0884471,0.0873052
2016-03-08,0.4978199,0.3317798,0.5262321,0.0679637,0.0743264
2016-03-09,0.5777494,0.2581737,0.4545733,0.0763724,0.1065733
2016-03-10,0.547388,0.3626067,0.4803187,0.0699563,0.1140922
2016-03-11,0.6536873,0.2637605,0.5679511,0.0876356,0.0873572
2016-03-12,0.5256299,0.3146971,0.4473412,0.0698118,0.0917974
2016-03-13,0.4103144,0.236975,0.3976878,0.0652757,0.0682449
2016-03-14,0.5035585,0.3102053,0.5114215,0.0934321,0.1066561
2016-03-15,0.6487305,0.2905227,0.4876542,0.0732374,0.0873661
2016-03-16,0.5807518,0.286306,0.5330327,0.0825093,0.0910105
